year,to_country_id,to_country,performer,song,place_contest,running_final,place_final,points_final,points_tele_final,points_jury_final,lyrics,youtube_url
2017,es,Spain,Manel Navarro,Do It for Your Lover,26,16,26,5,5,0,,"A veces cuesta decir todo lo que uno piensa\nA veces la vida causa estragos sin que te des cuenta\nA veces parece que es como una melodía\nFrustrada y perdida no nos deja ver la luz del día\n\nDo it for your lover, do it for your lover baby, clap your hands and do it for your lover.\nDo it for your lover, do it for your lover baby, clap your hands and do it for your lover,\nDo it for your lover, do it for your lover,\nDo it for those you ever care and love\n\nAnd love\nAnd love\n\nCoge mi mano, no cierres esa puerta\nDeja que el dolor y la tristeza desaparezcan\nAsí que pega un grito, sal ahí y vuela\nY verás que por los tuyos siempre vale la pena\n\nAsí que\nDo it for your lover, do it for your lover baby, clap your hands and do it for your lover.\nDo it for your lover, do it for your lover baby, clap your hands and do it for your lover,\nDo it for your lover, do it for your lover,\nDo it for those you ever care and love\n\nAnd love\n\nJust do it, just do it, just do it for your lover\nJust do it, just do it, just do it for your lover,\nJust do it, just do it, just do it for your lover\nJust do it just do it, just do it for your lover.\n\nDo it for your lover, do it for your lover baby, clap your hands and do it for your lover.\nDo it for your lover, do it for your lover baby, clap your hands and do it for your lover,\nDo it for your lover, do it for your lover,\nDo it for those you ever care and love\n\nAnd love\n\nOh baby just do it\nOh baby just do it\nJust do it"
2018,il,Israel,Netta Barzilai,Toy,1,22,1,529,317,212,Stav Beger,Doron Medalie
2018,cy,Cyprus,Eleni Foureira,Fuego,2,25,2,436,253,183,Didrick,Geraldo Sandell
2018,at,Austria,Cesár Sampson,Nobody But You,3,5,3,342,71,271,Joacim Persson,Johan Alkenäs
2018,de,Germany,Michael Schulte,You Let Me Walk Alone,4,11,4,340,136,204,Nisse Ingwersen,Thomas Stengaard
2018,it,Italy,Ermal Meta & Fabrizio Moro,Non Mi Avete Fatto Niente,5,26,5,308,249,59,Fabrizio Moro,
2018,cz,Czechia,Mikolas Josef,Lie To Me,6,14,6,281,215,66,"Oh oh she a good girl at home but\nHer skirt goes up like Marilyn Monroe's\nPapa likes the drama mama hotter then lava\nShe rocking high heels Prada her face like Madonna\nBy the way she moved got me making a puddle\nBaby I already knew you would be nothing but a trouble\nDamn it everybody knows she never loved for real\nHoney bunny up all night wannabe couple goals queen\n\nI know you ""bop-whop-a-lu bop"" on his wood bamboo when\nyou were still seeing me and well he didn't even knew hmmm\nBut God damn it come and count to three now sit down GGY I'm on fire\n\nCome and lie to me\nLie to me, oh baby come a little closer\nLie to me\nLie to me, oh baby lean upon my shoulder\nLie to me\n\nGet down on my body and\nLove me like it was always meant to be\nNow you love somebody new I always knew\nSo come and give it to me\n\nWhen the beat dropped she dropped\nDropped it like its hot and now without a\nSecond thought she got me doing what I'm not\nThen it got heavy\nMom I'm feeling home already but steady\nPlenty motherfuckers wanna eat my spaghetti\nThen she got one of my friends\nShe got him dripping on wood\nI know it hurt so bad but it feels so good\nQuit sweet talking me now baby I don't give a fuck you\nShould have thought about me before you fucked him at the club\n\nI know you ""bop-whop-a-lu bop"" on his wood bamboo when\nYou were still seeing me and well he didn't even knew hmmm\nBut God damn it come and count to three now sit down GGY I'm on fire\n\nCome and lie to me\nLie to me, oh baby come a little closer\nLie to me\nLie to me, oh baby lean upon my shoulder\nLie to me\n\nGet down on my body and\nLove me like it was always meant to be\nNow you love somebody new I always knew\nSo come and give it to me\n\nYou know I like it\nWhen you lie lie lie\nYou look so good\nWhen you lie lie lie\nSet my camel in the mood, when you lie\n\nCome and lie to me\nLie to me, oh baby come a little closer\nLie to me\nLie to me, oh baby lean upon my shoulder\nLie to me\n\nGet down on my body and\nLove me like it was always meant to be\nNow you love somebody new I always knew\nSo come and give it to me",https://youtube.com/watch?v=w0ZUuQe0shk
2018,se,Sweden,Benjamin Ingrosso,Dance You Off,7,20,7,274,21,253,Louis Schoorl,MAG
2018,ee,Estonia,Elina Nechayeva,La Forza,8,6,8,245,102,143,Elina Nechayeva,Ksenia Kuchukova
2018,dk,Denmark,Rasmussen,Higher Ground,9,15,9,226,188,38,,"Ships in the making\nBound for a distant shore\nWorld for the taking\nMan gone forever more\nBoarding and setting sail\nYet victory won't prevail\n\nFreeze the arrow in the air\nMake you mark and leave it hanging there\nBe the first to turn around\nTake the leap to land on higher ground\n\n(Taka stökk til hærri jörð)\n\nCall in, surrender\nStill I won't feel like defeat\nMan laying down their swords\nEach of their own accord\n\nFreeze the arrow in the air\nMake you mark and leave it hanging there\nBe the first to turn around\nTake the leap to land on higher ground\nRaise the banner to the sky\nFace the fear and hold your head up high\n\nOh oh oh...\nTake the leap like you were bound for higher ground\n\n(Taka stökk til hærri jörð)\n\nFreeze the arrow in the air\nMake you mark and leave it hanging there\n\nFreeze the arrow in the air\nMake you mark and leave it hanging there\nBe the first to turn around\nTake the leap to land on higher ground\nBe the first to turn around\nTake the leap and land on higher ground"
2018,md,Moldova,DoReDos,My Lucky Day,10,19,10,209,115,94,"You got secrets to unfold\nYou got stories never told\nYou're holding information\nStanding right in front of me\nA hidden rhapsody\nI walk into temptation\n\nSomething tells me we can make some music\nThe rhythm is drivin' me wild\nAnd something tells me we ain't gonna loose it\nKeep pushin' way into the night\n\nNumber one, keep rollin'\nSay you're real, I'm hopin'\nDo you feel the way I do\nBring it on, it's magic\nAre you real, fantastic\nSay you feel the way I do\n\nNumber two, keep turnin'\nFeel the heat, we're burnin'\nI'll do anything for you\nWe can be forever\nNumber one, together\nWe can make a dream come true\n\nWell I guess it's up to you\nDo you feel the way I do\nWhen bodytalk is magic\nSo is this my lucky day\nWill you stay or walk away\nRight now you're stoppin' traffic\n\nSomething tells me we can make some music\nThe rhythm is drivin' me wild\nAnd something tells me we ain't gonna loose it\nKeep pushin' way into the night\n\nNumber one, keep rollin'\nSay you're real, I'm hopin'\nDo you feel the way I do\nBring it on, it's magic\nAre you real, fantastic\nSay you feel the way I do\n\nNumber two, keep turnin'\nFeel the heat, we're burnin'\nI'll do anything for you\nWe can be forever\nNumber one, together\nWe can make a dream come true",https://youtube.com/watch?v=5evrVL1rJPA
2018,al,Albania,Eugent Bushpepa,Mall,11,12,11,184,58,126,"Një pritje e gjatë, e ëmbël e zjarrtë\nCa hapa trokasin si zemër këtë natë\nUnë ndjek ritmin e saj\nDy duar që zgjaten përpijnë në ngrohtësi\nKy mall që të djeg nuk njeh kufi as largësi\n\nAsgjë në këtë botë nuk mund ta shprehë dot ndjesinë\nKur zemrat bashkohen dhe prapë rrahin si një\n\nDua të hesht në këtë natë i shtrirë në këtë shtrat\nKu ëndrrat hyjnore shërojnë çdo plagë\nTë shoh portretin e saj\nMomentet kalojnë, sekondat nuk falin\nOrët pasojnë por ndjenjën se ndalin, jo\n\nSi më magji hëna shikimet përpin\nMë sjell vegimin tënd\n\nLot i patharë ndriçojë këtë natë\nSonte kumbo prej shpirtit pa fjalë\nVetëm një çast dhimbja të më ndalë\nKy lot i patharë një ditë do shterojë\nNga puthjet e zjarrta që ëndërroi\nNë atë çast dhimbja do ndalojë\n\nE ëmbël kjo jetë por nuk njeh kufi\nHërë na përkëdhel, hërë na krijon largësi\nTy të kam larg\nMë bën të luftoj kur fuqitë kanë shteruar\nTë ëndërroj edhe kur zgjuar jam\n\nSi më magji hëna shikimet përpin\nSytë tanë puqën sërish edhe pse është fantazi\nJetën do ta fal ty\n\nLot i patharë ndriçojë këtë natë\nSonte kumbo prej shpirtit pa fjalë\nVetëm një çast dhimbja të më ndalë\nKy lot i patharë një ditë do shterojë\nNga puthjet e zjarrta që ëndërroi\nNë atë çast dhimbja do ndalojë",https://youtube.com/watch?v=uyl1b1fVmdU
2018,lt,Lithuania,Ieva Zasimauskaitė,When We're Old,12,4,12,181,91,90,"I know I'll never forget that day when first time we met\nWe've come a long way since then and I would do It all again\nFrom your very first smile I knew that I'd walk a mile\nSee it's for real when you know you never want to let go\n\nThese are the reasons I want you to know (oh oh oh)\nYou make this place feel like home\nThese are the reasons I can't let you go (oh oh oh)\nLet's sing this song that we wrote\nWhen we're old (oh oh oh)\nWhen we're old (oh oh oh)\n\nNo matter what comes our way I feel like you're here to stay\nYou were there right from the start and let me inside your heart\nAfter all this time, I hate the sound of goodbye\nAnd if you leave I would…\n\nThese are the reasons I want you to know (oh oh oh)\nYou make this place feel like home\nThese are the reasons I can't let you go (oh oh oh)\nLet's sing this song that we wrote\nWhen we're old (oh oh oh)\nWhen we're old (oh oh oh)\n\nRight from our very first kiss I knew it'll end up like this\nI'm not afraid to grow old if I have your hand to hold",https://youtube.com/watch?v=pPDFhfU25go
2018,fr,France,Madame Monsieur,Mercy,13,13,13,173,59,114,,"Je suis née ce matin\nJe m'appelle Mercy\nAu milieu de la mer\nEntre deux pays, Mercy\n\nC'était un long chemin et Maman l'a pris\nElle m'avait dans la peau, huit mois et demi\nOh oui, huit mois et demi\n\nOn a quitté la maison, c'était la guerre\nSûr qu'elle avait raison, y'avait rien à perdre\nOh non, excepté la vie\n\nJe suis née ce matin\nJe m'appelle Mercy\nOn m'a tendu la main\nEt je suis en vie\nJe suis tous ces enfants\nQue la mer a pris\nJe vivrai cent mille ans\nJe m'appelle Mercy\n\nEt là devant nos yeux y'avait l'ennemie\nUne immensité bleue peut-être infinie\nMais oui, on en connaissait le prix\n\nSurgissant d'une vague, un navire ami\nA redonné sa chance à notre survie\nC'est là, que j'ai poussé mon premier cri\n\nJe suis née ce matin\nJe m'appelle Mercy\nOn m'a tendu la main\nEt je suis en vie\nJe suis tous ces enfants\nQue la mer a pris\nJe vivrai cent mille ans\nJe m'appelle Mercy\n\nJe suis née ce matin\nJe m'appelle Mercy\n\nMerci, merci, merci, merci\nMerci, merci, je vais bien merci\nMerci, merci, merci, merci\nMerci, merci, je vais bien merci"
2018,bg,Bulgaria,Equinox,Bones,14,18,14,166,66,100,Dag Lundberg,Joacim Persson
2018,no,Norway,Alexander Rybak,That's How You Write a Song,15,7,15,144,84,60,"If you got a minute\nGet down your idea\nIt might do wonders\nMaybe disappear\nWho knows\nJust get it down and nothing can go wrong\nGo find your rhythm\nThat's how you write a song\n\nEnjoy the small things\nwith time they will get big\nGotta find your mission\nA mission to pursue\nYou know you got a talent, what ever it may be\nSo work your magic\nAnd sing along with me\n\nStep one\nBelieve in it and sing it all day long\nStep two\nJust roll with it\nThat's how you write a song\n\nSing: Shoo-bee-doo-bee dab dab \n(Shoo-bee-doo-bee dab dab)\nSha-ba-da-da hey \n(Sha-ba-da-da hey)\nSay: All day long (All day long)\nAnd that's how you write a song\nScoo-bee-doo-bee bap bap \n(Scoo-bee-doo-bee bap bap)\nBoogie boogie woogie \n(Boogie boogie woogie)\nSay: All day long (All day long)\nSee, that's how you write a song\n\nStep one\nBelieve in it and sing it all day long\nStep two\nJust roll with it\nThat's how you write a song\n\nStep one\nBelieve in it and sing it all day long\nStep two\nJust roll with it.\nThat's how you write a song\n\nStep one\nBelieve in it and sing it all day long\nStep two\nJust roll with it.\nThat's how you write a song\n\nStep one\nBelieve in it and sing it all day long\nStep two\nJust roll with it\nThat's how you write a song\n\nStep one\nBelieve in it and sing it all day long\nStep two\nJust roll with it and that's how you write a song\nSee that`s how you write a song and\nThat's how you write a song",https://youtube.com/watch?v=N17BdRwOvBA
2018,ie,Ireland,Ryan O'Shaughnessy,Together,16,24,16,136,62,74,Ryan O'Shaughnessy,
2018,ua,Ukraine,Mélovin,Under the Ladder,17,1,17,130,119,11,"Curtains down, I'm laughing at the trial\nHelp me to unravel\nTangle of my innocence inside\nFaith's bout to be severed\n(Oh oh oh oh)\nWon't get any better\n(Oh oh oh oh)\nWalk under the ladder\nShout out just one reason what's this for\n\nYou can see that whatever the weather\nThat the wind's always there, always fair\n(Oh oh oh)\nAnd it has always been now or never\nThe decision has got to be made\n(Oh oh oh)\n\n(Oh oh oh oh oh oh oh oh oh, yeah)\n(Oh oh oh oh oh oh oh oh oh, yeah)\n\nDesperate thoughts, your hope calls you a liar\nFear begins to revel\nNothing but your will sets you on fire\nFire lasts forever\n(Oh oh oh oh)\nCan't get any better\n(Oh oh oh oh)\nDance under the ladder\nIf you dare, so what you're waiting for\n\nYou can see that whatever the weather\nThat the wind's always there, always fair\n(Oh oh oh)\nAnd it has always been now or never\nThe decision has got to be made\n(Oh oh oh)\n\n(Oh oh oh oh oh oh oh oh oh, yeah)\n(Oh oh oh oh oh oh oh oh oh, yeah)\n\nYou can see that whatever the weather\nThat the wind's always there, always fair\n(Oh oh oh)\nAnd it has always been now or never\nThe decision has got to be made\n\nYou can see that whatever the weather\nThat the wind's always there, always fair\n(Oh oh oh)\nAnd it has always been now or never\nThe decision has got to be made\n(Oh oh oh)\n\n(Oh oh oh oh oh oh oh oh oh, yeah)\n(Oh oh oh oh oh oh oh oh oh, yeah)",https://youtube.com/watch?v=lhOuMYtQ94M
2018,nl,Netherlands,Waylon,Outlaw In 'Em,18,23,18,121,32,89,Waylon,
2018,rs,Serbia,Sanja Ilić & Balkanika,Nova Deca,19,10,19,113,75,38,Danica Krstajić,"Aj, da ja danem\nI da zaštu sum te mila\nA što ne gi dadne, eh\nNa na na\n\nSvet je naš\ni vreme prestaje da žuri\nkad si sa mnom ti\n\nSvet je naš\ni s'osmehom se budim\nzato što postojiš ti\n\nSve je jasnije\nsunce sija drugačije\n\nSvet je naš\ni nova deca s' nama stvaraju bolji svet\n\nAj, da ja danem\nI da\nA što ne gi dadne, eh\nBolji svet\n\nSvet je naš\ni vreme prestaje da žuri\nkad si sa mnom ti\n\nSvet je naš\ni s'osmehom se budim\nzato što postojiš ti\n\nSve je jasnije\nsunce sija drugačije\n\nSvet je naš\ni nova deca s' nama stvaraju bolji svet\n\nNa na na na na na ne\nNa na ne, na na, ah ah\nNa na ne, na na ne\nNa na ne, na na ne\n\nSve je jasnije\nsunce sija drugačije\n\nSvet je naš\ni nova deca s' nama stvaraju bolji svet"
2018,au,Australia,Jessica Mauboy,We Got Love,20,16,20,99,9,90,Jessica Mauboy,Anthony Egizii
2018,hu,Hungary,AWS,Viszlát Nyár,21,21,21,93,65,28,Dániel Kökényes,Soma Schiszler
2018,si,Slovenia,Lea Sirk,"Hvala, ne!",22,3,22,64,23,41,Lea Sirk,"Moje ime je Lea in\nZa vas imam nov lik\nLik nasmeha in svobode\nKot najbolj virtualen trik\nEn korak do zmage\nEn korak do luči\nDo popolnosti\n\nBorim se z nasmehom do sonca\nBorim se za ljudi\nPot do resnice\nMe zaslepi\nLjubezen tista prva\nPride, da preslepi\nJaz pa si vzamem\nKar telo osvobodi\n\nNe verjemi v vse\nkar ponujeno ti je\nMisli na glas in upaj\nDa skrivnost je v tem\nNe prodajaj se vsem\nTo je najbolj passé\n\nHvala, ne, ne!\nHvala, ne\nHvala, ne, ne\nHvala, hvala, ne\n\nMilijon ljudi je že reklo\nDa nas preveč živi\nTistih, ki so nesrečni\nIn brez luči\nEn nasmeh za srečo\nEn nasmeh za ljudi\nZa tiste, polne skrbi\n\nSvoje duše ne dam nikomur\nDržim jo za se\nPrava umetnost\nBrez-brez cene\nVsak odgovor je v meni\nNajdem ga, kadar zaspim\nKo telo je sproščeno\nPredano za vse\n\nNe verjemi v vse\nKar ponujeno ti je\nMisli na glas in upaj\nDa skrivnost je v tem\nNe prodajaj se vsem\nTo je najbolj passé\n\nNe verjemi v vse\nKar ponujeno ti je\nMisli na glas in upaj\nDa skrivnost je v tem\nNe prodajaj se vsem\nTo je najbolj passé\n\nHvala, ne, ne!\nHvala, ne\nHvala, ne, ne\nHvala, hvala, ne\n\nKot lutka za ljudi\nKi se skrivajo za maskami\nEnaki, popolni, a nezadovoljni\nHvala, ne, ne, ne!\n\nNe verjemi v vse\nKar ponujeno ti je\nMisli na glas in upaj\nDa skrivnost je v tem\nNe prodajaj se vsem\nTo je najbolj passé\n\nAgora não!*\nObrigado não!\n\n*Portuguese = Not now! No thanks!"
